experiment_name,experiment_version,response,Q1,Q2,FOLLOWED_INSTRUCTIONS,paper_name,experiment_type,decoding_strategy,model_name,run_uid,collection_uid
Experiment B,Unused Comb,"{'Q1': 5, 'Q2': 6}",5.0,6.0,True,gerrig,standard,general,Qwen_Qwen1.5-4B-Chat,20240825_044239_0db2e9c1,20240825_203411_5db1e5d2
Experiment B,Used Comb,"{'Q1': 5, 'Q2': 6}",5.0,6.0,True,gerrig,standard,general,Qwen_Qwen1.5-4B-Chat,20240825_044239_0db2e9c1,20240825_203411_5db1e5d2
Experiment C,Prior Solution Not Mentioned,"{'Q1': 4, 'Q2': 5}",4.0,5.0,True,gerrig,standard,general,Qwen_Qwen1.5-4B-Chat,20240825_044239_0db2e9c1,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned and Removed,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,standard,general,Qwen_Qwen1.5-4B-Chat,20240825_044239_0db2e9c1,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned Not Removed,"{'Q1': 4, 'Q2': 5}",4.0,5.0,True,gerrig,standard,general,Qwen_Qwen1.5-4B-Chat,20240825_044239_0db2e9c1,20240825_203411_5db1e5d2
Experiment A,Pen Not Mentioned,"{'Q1': 4, 'Q2': 5}",4.0,5.0,True,gerrig,standard,general,mistralai_Mistral-7B-Instruct-v0.1,20240825_044127_5e820719,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Removed,"{'Q1': 1, 'Q2': 5}",1.0,5.0,True,gerrig,standard,general,mistralai_Mistral-7B-Instruct-v0.1,20240825_044127_5e820719,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Not Removed,"{'Q1': 4, 'Q2': 5}",4.0,5.0,True,gerrig,standard,general,mistralai_Mistral-7B-Instruct-v0.1,20240825_044127_5e820719,20240825_203411_5db1e5d2
Experiment B,Unused Comb,"{'Q1': 1, 'Q2': 5}",1.0,5.0,True,gerrig,standard,general,mistralai_Mistral-7B-Instruct-v0.1,20240825_044127_5e820719,20240825_203411_5db1e5d2
Experiment B,Used Comb,"{'Q1': 4, 'Q2': 7}",4.0,7.0,True,gerrig,standard,general,mistralai_Mistral-7B-Instruct-v0.1,20240825_044127_5e820719,20240825_203411_5db1e5d2
Experiment C,Prior Solution Not Mentioned,"{'Q1': 4, 'Q2': 5}",4.0,5.0,True,gerrig,standard,general,mistralai_Mistral-7B-Instruct-v0.1,20240825_044127_5e820719,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned and Removed,"{'Q1': 1, 'Q2': 5}",1.0,5.0,True,gerrig,standard,general,mistralai_Mistral-7B-Instruct-v0.1,20240825_044127_5e820719,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned Not Removed,"{'Q1': 1, 'Q2': 5}",1.0,5.0,True,gerrig,standard,general,mistralai_Mistral-7B-Instruct-v0.1,20240825_044127_5e820719,20240825_203411_5db1e5d2
Experiment A,Pen Not Mentioned,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,standard,general,Qwen_Qwen1.5-7B-Chat,20240825_044252_d0cdf9bc,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Removed,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,standard,general,Qwen_Qwen1.5-7B-Chat,20240825_044252_d0cdf9bc,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Not Removed,"{'Q1': 1, 'Q2': 5}",1.0,5.0,True,gerrig,standard,general,Qwen_Qwen1.5-7B-Chat,20240825_044252_d0cdf9bc,20240825_203411_5db1e5d2
Experiment B,Unused Comb,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,standard,general,Qwen_Qwen1.5-7B-Chat,20240825_044252_d0cdf9bc,20240825_203411_5db1e5d2
Experiment B,Used Comb,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,standard,general,Qwen_Qwen1.5-7B-Chat,20240825_044252_d0cdf9bc,20240825_203411_5db1e5d2
Experiment C,Prior Solution Not Mentioned,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,standard,general,Qwen_Qwen1.5-7B-Chat,20240825_044252_d0cdf9bc,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned and Removed,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,standard,general,Qwen_Qwen1.5-7B-Chat,20240825_044252_d0cdf9bc,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned Not Removed,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,standard,general,Qwen_Qwen1.5-7B-Chat,20240825_044252_d0cdf9bc,20240825_203411_5db1e5d2
Experiment A,Pen Not Mentioned,"{'Q1': 3, 'Q2': 6}",3.0,6.0,True,gerrig,standard,general,mistralai_Mixtral-8x7B-Instruct-v0.1,20240825_044141_21f6d05f,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Removed,"{'Q1': 1, 'Q2': 5}",1.0,5.0,True,gerrig,standard,general,mistralai_Mixtral-8x7B-Instruct-v0.1,20240825_044141_21f6d05f,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Not Removed,"{'Q1': 3, 'Q2': 6}",3.0,6.0,True,gerrig,standard,general,mistralai_Mixtral-8x7B-Instruct-v0.1,20240825_044141_21f6d05f,20240825_203411_5db1e5d2
Experiment B,Unused Comb,"{'Q1': 2, 'Q2': 5}",2.0,5.0,True,gerrig,standard,general,mistralai_Mixtral-8x7B-Instruct-v0.1,20240825_044141_21f6d05f,20240825_203411_5db1e5d2
Experiment B,Used Comb,"{'Q1': 3, 'Q2': 6}",3.0,6.0,True,gerrig,standard,general,mistralai_Mixtral-8x7B-Instruct-v0.1,20240825_044141_21f6d05f,20240825_203411_5db1e5d2
Experiment C,Prior Solution Not Mentioned,"{'Q1': 3, 'Q2': 6}",3.0,6.0,True,gerrig,standard,general,mistralai_Mixtral-8x7B-Instruct-v0.1,20240825_044141_21f6d05f,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned and Removed,"{'Q1': 3, 'Q2': 6}",3.0,6.0,True,gerrig,standard,general,mistralai_Mixtral-8x7B-Instruct-v0.1,20240825_044141_21f6d05f,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned Not Removed,"{'Q1': 3, 'Q2': 6}",3.0,6.0,True,gerrig,standard,general,mistralai_Mixtral-8x7B-Instruct-v0.1,20240825_044141_21f6d05f,20240825_203411_5db1e5d2
Experiment A,Pen Not Mentioned,"{'Q1': 4, 'Q2': 6}",4.0,6.0,True,gerrig,standard,general,Qwen_Qwen2-72B-Instruct,20240825_044541_51719ca7,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Removed,"{'Q1': 4, 'Q2': 6}",4.0,6.0,True,gerrig,standard,general,Qwen_Qwen2-72B-Instruct,20240825_044541_51719ca7,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Not Removed,"{'Q1': 4, 'Q2': 6}",4.0,6.0,True,gerrig,standard,general,Qwen_Qwen2-72B-Instruct,20240825_044541_51719ca7,20240825_203411_5db1e5d2
Experiment B,Unused Comb,"{'Q1': 4, 'Q2': 6}",4.0,6.0,True,gerrig,standard,general,Qwen_Qwen2-72B-Instruct,20240825_044541_51719ca7,20240825_203411_5db1e5d2
Experiment B,Used Comb,"{'Q1': 1, 'Q2': 7}",1.0,7.0,True,gerrig,standard,general,Qwen_Qwen2-72B-Instruct,20240825_044541_51719ca7,20240825_203411_5db1e5d2
Experiment C,Prior Solution Not Mentioned,"{'Q1': 4, 'Q2': 6}",4.0,6.0,True,gerrig,standard,general,Qwen_Qwen2-72B-Instruct,20240825_044541_51719ca7,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned and Removed,"{'Q1': 4, 'Q2': 6}",4.0,6.0,True,gerrig,standard,general,Qwen_Qwen2-72B-Instruct,20240825_044541_51719ca7,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned Not Removed,"{'Q1': 4, 'Q2': 6}",4.0,6.0,True,gerrig,standard,general,Qwen_Qwen2-72B-Instruct,20240825_044541_51719ca7,20240825_203411_5db1e5d2
Experiment A,Pen Not Mentioned,"{'Q1': 4, 'Q2': 6}",4.0,6.0,True,gerrig,standard,general,meta-llama_Meta-Llama-3.1-405B-Instruct-Turbo,20240825_043439_a237019c,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Removed,"{'Q1': 4, 'Q2': 6}",4.0,6.0,True,gerrig,standard,general,meta-llama_Meta-Llama-3.1-405B-Instruct-Turbo,20240825_043439_a237019c,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Not Removed,"{'Q1': 5, 'Q2': 6}",5.0,6.0,True,gerrig,standard,general,meta-llama_Meta-Llama-3.1-405B-Instruct-Turbo,20240825_043439_a237019c,20240825_203411_5db1e5d2
Experiment B,Unused Comb,"{'Q1': 2, 'Q2': 6}",2.0,6.0,True,gerrig,standard,general,meta-llama_Meta-Llama-3.1-405B-Instruct-Turbo,20240825_043439_a237019c,20240825_203411_5db1e5d2
Experiment B,Used Comb,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,standard,general,meta-llama_Meta-Llama-3.1-405B-Instruct-Turbo,20240825_043439_a237019c,20240825_203411_5db1e5d2
Experiment C,Prior Solution Not Mentioned,"{'Q1': 2, 'Q2': 6}",2.0,6.0,True,gerrig,standard,general,meta-llama_Meta-Llama-3.1-405B-Instruct-Turbo,20240825_043439_a237019c,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned and Removed,"{'Q1': 5, 'Q2': 6}",5.0,6.0,True,gerrig,standard,general,meta-llama_Meta-Llama-3.1-405B-Instruct-Turbo,20240825_043439_a237019c,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned Not Removed,"{'Q1': 5, 'Q2': 6}",5.0,6.0,True,gerrig,standard,general,meta-llama_Meta-Llama-3.1-405B-Instruct-Turbo,20240825_043439_a237019c,20240825_203411_5db1e5d2
Experiment A,Pen Not Mentioned,{'Q2': 7},2.0,7.0,False,gerrig,standard,general,google_gemma-2b-it,20240825_044032_803ccc19,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Removed,"{'Q1': 7, 'Q2': 7}",7.0,7.0,True,gerrig,standard,general,google_gemma-2b-it,20240825_044032_803ccc19,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Not Removed,{'Q2': 7},2.0,7.0,False,gerrig,standard,general,google_gemma-2b-it,20240825_044032_803ccc19,20240825_203411_5db1e5d2
Experiment B,Unused Comb,"{'Q1': 7, 'Q2': 6}",7.0,6.0,True,gerrig,standard,general,google_gemma-2b-it,20240825_044032_803ccc19,20240825_203411_5db1e5d2
Experiment B,Used Comb,{'Q2': 5},2.0,5.0,False,gerrig,standard,general,google_gemma-2b-it,20240825_044032_803ccc19,20240825_203411_5db1e5d2
Experiment C,Prior Solution Not Mentioned,"{'Q1': 7, 'Q2': 7}",7.0,7.0,True,gerrig,standard,general,google_gemma-2b-it,20240825_044032_803ccc19,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned and Removed,{'Q2': 5},2.0,5.0,False,gerrig,standard,general,google_gemma-2b-it,20240825_044032_803ccc19,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned Not Removed,"{'Q1': 5, 'Q2': 5}",5.0,5.0,True,gerrig,standard,general,google_gemma-2b-it,20240825_044032_803ccc19,20240825_203411_5db1e5d2
Experiment A,Pen Not Mentioned,"{'Q1': 5, 'Q2': 6}",5.0,6.0,True,gerrig,standard,general,Qwen_Qwen1.5-110B-Chat,20240825_044506_8394d356,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Removed,"{'Q1': 3, 'Q2': 6}",3.0,6.0,True,gerrig,standard,general,Qwen_Qwen1.5-110B-Chat,20240825_044506_8394d356,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Not Removed,"{'Q1': 5, 'Q2': 6}",5.0,6.0,True,gerrig,standard,general,Qwen_Qwen1.5-110B-Chat,20240825_044506_8394d356,20240825_203411_5db1e5d2
Experiment B,Unused Comb,"{'Q1': 3, 'Q2': 5}",3.0,5.0,True,gerrig,standard,general,Qwen_Qwen1.5-110B-Chat,20240825_044506_8394d356,20240825_203411_5db1e5d2
Experiment B,Used Comb,"{'Q1': 1, 'Q2': 7}",1.0,7.0,True,gerrig,standard,general,Qwen_Qwen1.5-110B-Chat,20240825_044506_8394d356,20240825_203411_5db1e5d2
Experiment C,Prior Solution Not Mentioned,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,standard,general,Qwen_Qwen1.5-110B-Chat,20240825_044506_8394d356,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned and Removed,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,standard,general,Qwen_Qwen1.5-110B-Chat,20240825_044506_8394d356,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned Not Removed,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,standard,general,Qwen_Qwen1.5-110B-Chat,20240825_044506_8394d356,20240825_203411_5db1e5d2
Experiment A,Pen Not Mentioned,"{'Q1': 6, 'Q2': 6}",6.0,6.0,True,gerrig,standard,creative,google_gemma-7b-it,20240825_034107_3133b638,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Removed,"{'Q1': 2, 'Q2': 6}",2.0,6.0,True,gerrig,standard,creative,google_gemma-7b-it,20240825_034107_3133b638,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Not Removed,"{'Q1': 2, 'Q2': 6}",2.0,6.0,True,gerrig,standard,creative,google_gemma-7b-it,20240825_034107_3133b638,20240825_203411_5db1e5d2
Experiment B,Unused Comb,"{'Q1': 1, 'Q2': 2}",1.0,2.0,True,gerrig,standard,creative,google_gemma-7b-it,20240825_034107_3133b638,20240825_203411_5db1e5d2
Experiment B,Used Comb,"{'Q1': 1, 'Q2': 2}",1.0,2.0,True,gerrig,standard,creative,google_gemma-7b-it,20240825_034107_3133b638,20240825_203411_5db1e5d2
Experiment C,Prior Solution Not Mentioned,"{'Q1': 6, 'Q2': 6}",6.0,6.0,True,gerrig,standard,creative,google_gemma-7b-it,20240825_034107_3133b638,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned and Removed,{},,,False,gerrig,standard,creative,google_gemma-7b-it,20240825_034107_3133b638,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned Not Removed,"{'Q1': 6, 'Q2': 6}",6.0,6.0,True,gerrig,standard,creative,google_gemma-7b-it,20240825_034107_3133b638,20240825_203411_5db1e5d2
Experiment A,Pen Not Mentioned,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,standard,creative,meta-llama_Meta-Llama-3-8B-Instruct-Turbo,20240825_033519_ef7e608a,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Removed,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,standard,creative,meta-llama_Meta-Llama-3-8B-Instruct-Turbo,20240825_033519_ef7e608a,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Not Removed,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,standard,creative,meta-llama_Meta-Llama-3-8B-Instruct-Turbo,20240825_033519_ef7e608a,20240825_203411_5db1e5d2
Experiment B,Unused Comb,"{'Q1': 1, 'Q2': 7}",1.0,7.0,True,gerrig,standard,creative,meta-llama_Meta-Llama-3-8B-Instruct-Turbo,20240825_033519_ef7e608a,20240825_203411_5db1e5d2
Experiment B,Used Comb,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,standard,creative,meta-llama_Meta-Llama-3-8B-Instruct-Turbo,20240825_033519_ef7e608a,20240825_203411_5db1e5d2
Experiment C,Prior Solution Not Mentioned,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,standard,creative,meta-llama_Meta-Llama-3-8B-Instruct-Turbo,20240825_033519_ef7e608a,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned and Removed,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,standard,creative,meta-llama_Meta-Llama-3-8B-Instruct-Turbo,20240825_033519_ef7e608a,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned Not Removed,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,standard,creative,meta-llama_Meta-Llama-3-8B-Instruct-Turbo,20240825_033519_ef7e608a,20240825_203411_5db1e5d2
Experiment A,Pen Not Mentioned,"{'Q1': 4, 'Q2': 6}",4.0,6.0,True,gerrig,standard,creative,mistralai_Mixtral-8x22B-Instruct-v0.1,20240825_034220_75d3d7c2,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Removed,"{'Q1': 4, 'Q2': 6}",4.0,6.0,True,gerrig,standard,creative,mistralai_Mixtral-8x22B-Instruct-v0.1,20240825_034220_75d3d7c2,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Not Removed,"{'Q1': 4, 'Q2': 6}",4.0,6.0,True,gerrig,standard,creative,mistralai_Mixtral-8x22B-Instruct-v0.1,20240825_034220_75d3d7c2,20240825_203411_5db1e5d2
Experiment B,Unused Comb,"{'Q1': 4, 'Q2': 6}",4.0,6.0,True,gerrig,standard,creative,mistralai_Mixtral-8x22B-Instruct-v0.1,20240825_034220_75d3d7c2,20240825_203411_5db1e5d2
Experiment B,Used Comb,"{'Q1': 4, 'Q2': 6}",4.0,6.0,True,gerrig,standard,creative,mistralai_Mixtral-8x22B-Instruct-v0.1,20240825_034220_75d3d7c2,20240825_203411_5db1e5d2
Experiment C,Prior Solution Not Mentioned,"{'Q1': 4, 'Q2': 6}",4.0,6.0,True,gerrig,standard,creative,mistralai_Mixtral-8x22B-Instruct-v0.1,20240825_034220_75d3d7c2,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned and Removed,"{'Q1': 4, 'Q2': 6}",4.0,6.0,True,gerrig,standard,creative,mistralai_Mixtral-8x22B-Instruct-v0.1,20240825_034220_75d3d7c2,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned Not Removed,"{'Q1': 4, 'Q2': 6}",4.0,6.0,True,gerrig,standard,creative,mistralai_Mixtral-8x22B-Instruct-v0.1,20240825_034220_75d3d7c2,20240825_203411_5db1e5d2
Experiment A,Pen Not Mentioned,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,standard,creative,Qwen_Qwen1.5-14B-Chat,20240825_034333_b54f7b04,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Removed,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,standard,creative,Qwen_Qwen1.5-14B-Chat,20240825_034333_b54f7b04,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Not Removed,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,standard,creative,Qwen_Qwen1.5-14B-Chat,20240825_034333_b54f7b04,20240825_203411_5db1e5d2
Experiment B,Unused Comb,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,standard,creative,Qwen_Qwen1.5-14B-Chat,20240825_034333_b54f7b04,20240825_203411_5db1e5d2
Experiment B,Used Comb,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,standard,creative,Qwen_Qwen1.5-14B-Chat,20240825_034333_b54f7b04,20240825_203411_5db1e5d2
Experiment C,Prior Solution Not Mentioned,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,standard,creative,Qwen_Qwen1.5-14B-Chat,20240825_034333_b54f7b04,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned and Removed,"{'Q1': 1, 'Q2': 7}",1.0,7.0,True,gerrig,standard,creative,Qwen_Qwen1.5-14B-Chat,20240825_034333_b54f7b04,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned Not Removed,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,standard,creative,Qwen_Qwen1.5-14B-Chat,20240825_034333_b54f7b04,20240825_203411_5db1e5d2
Experiment A,Pen Not Mentioned,"{'Q1': 1, 'Q2': 5}",1.0,5.0,True,gerrig,standard,creative,mistralai_Mistral-7B-Instruct-v0.2,20240825_034132_55f1fe87,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Removed,"{'Q1': 1, 'Q2': 5}",1.0,5.0,True,gerrig,standard,creative,mistralai_Mistral-7B-Instruct-v0.2,20240825_034132_55f1fe87,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Not Removed,"{'Q1': 5, 'Q2': 5}",5.0,5.0,True,gerrig,standard,creative,mistralai_Mistral-7B-Instruct-v0.2,20240825_034132_55f1fe87,20240825_203411_5db1e5d2
Experiment B,Unused Comb,"{'Q1': 1, 'Q2': 5}",1.0,5.0,True,gerrig,standard,creative,mistralai_Mistral-7B-Instruct-v0.2,20240825_034132_55f1fe87,20240825_203411_5db1e5d2
Experiment B,Used Comb,"{'Q1': 5, 'Q2': 5}",5.0,5.0,True,gerrig,standard,creative,mistralai_Mistral-7B-Instruct-v0.2,20240825_034132_55f1fe87,20240825_203411_5db1e5d2
Experiment C,Prior Solution Not Mentioned,{'Q2': 5},2.0,5.0,False,gerrig,standard,creative,mistralai_Mistral-7B-Instruct-v0.2,20240825_034132_55f1fe87,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned and Removed,"{'Q1': 1, 'Q2': 2}",1.0,2.0,True,gerrig,standard,creative,mistralai_Mistral-7B-Instruct-v0.2,20240825_034132_55f1fe87,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned Not Removed,"{'Q1': 5, 'Q2': 2}",5.0,2.0,True,gerrig,standard,creative,mistralai_Mistral-7B-Instruct-v0.2,20240825_034132_55f1fe87,20240825_203411_5db1e5d2
Experiment A,Pen Not Mentioned,"{'Q1': 4, 'Q2': 6}",4.0,6.0,True,gerrig,standard,creative,meta-llama_Llama-2-13b-chat-hf,20240825_033829_4c674ad2,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Removed,{'Q1': 2},1.0,2.0,False,gerrig,standard,creative,meta-llama_Llama-2-13b-chat-hf,20240825_033829_4c674ad2,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Not Removed,"{'Q1': 2, 'Q2': 2}",2.0,2.0,True,gerrig,standard,creative,meta-llama_Llama-2-13b-chat-hf,20240825_033829_4c674ad2,20240825_203411_5db1e5d2
Experiment B,Unused Comb,"{'Q1': 3, 'Q2': 5}",3.0,5.0,True,gerrig,standard,creative,meta-llama_Llama-2-13b-chat-hf,20240825_033829_4c674ad2,20240825_203411_5db1e5d2
Experiment B,Used Comb,{},,,False,gerrig,standard,creative,meta-llama_Llama-2-13b-chat-hf,20240825_033829_4c674ad2,20240825_203411_5db1e5d2
Experiment C,Prior Solution Not Mentioned,"{'Q1': 4, 'Q2': 6}",4.0,6.0,True,gerrig,standard,creative,meta-llama_Llama-2-13b-chat-hf,20240825_033829_4c674ad2,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned and Removed,"{'Q1': 1, 'Q2': 7}",1.0,7.0,True,gerrig,standard,creative,meta-llama_Llama-2-13b-chat-hf,20240825_033829_4c674ad2,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned Not Removed,"{'Q1': 6, 'Q2': 7}",6.0,7.0,True,gerrig,standard,creative,meta-llama_Llama-2-13b-chat-hf,20240825_033829_4c674ad2,20240825_203411_5db1e5d2
Experiment A,Pen Not Mentioned,"{'Q1': 2, 'Q2': 6}",2.0,6.0,True,gerrig,standard,creative,meta-llama_Llama-3-70b-chat-hf,20240825_033739_32eb7fd4,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Removed,"{'Q1': 3, 'Q2': 6}",3.0,6.0,True,gerrig,standard,creative,meta-llama_Llama-3-70b-chat-hf,20240825_033739_32eb7fd4,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Not Removed,"{'Q1': 3, 'Q2': 6}",3.0,6.0,True,gerrig,standard,creative,meta-llama_Llama-3-70b-chat-hf,20240825_033739_32eb7fd4,20240825_203411_5db1e5d2
Experiment B,Unused Comb,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,standard,creative,meta-llama_Llama-3-70b-chat-hf,20240825_033739_32eb7fd4,20240825_203411_5db1e5d2
Experiment B,Used Comb,"{'Q1': 2, 'Q2': 6}",2.0,6.0,True,gerrig,standard,creative,meta-llama_Llama-3-70b-chat-hf,20240825_033739_32eb7fd4,20240825_203411_5db1e5d2
Experiment C,Prior Solution Not Mentioned,"{'Q1': 3, 'Q2': 6}",3.0,6.0,True,gerrig,standard,creative,meta-llama_Llama-3-70b-chat-hf,20240825_033739_32eb7fd4,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned and Removed,"{'Q1': 2, 'Q2': 6}",2.0,6.0,True,gerrig,standard,creative,meta-llama_Llama-3-70b-chat-hf,20240825_033739_32eb7fd4,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned Not Removed,"{'Q1': 3, 'Q2': 6}",3.0,6.0,True,gerrig,standard,creative,meta-llama_Llama-3-70b-chat-hf,20240825_033739_32eb7fd4,20240825_203411_5db1e5d2
Experiment A,Pen Not Mentioned,"{'Q1': 2, 'Q2': 6}",2.0,6.0,True,gerrig,standard,creative,meta-llama_Meta-Llama-3-70B-Instruct-Turbo,20240825_033532_b5f325f0,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Removed,"{'Q1': 2, 'Q2': 6}",2.0,6.0,True,gerrig,standard,creative,meta-llama_Meta-Llama-3-70B-Instruct-Turbo,20240825_033532_b5f325f0,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Not Removed,"{'Q1': 2, 'Q2': 6}",2.0,6.0,True,gerrig,standard,creative,meta-llama_Meta-Llama-3-70B-Instruct-Turbo,20240825_033532_b5f325f0,20240825_203411_5db1e5d2
Experiment B,Unused Comb,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,standard,creative,meta-llama_Meta-Llama-3-70B-Instruct-Turbo,20240825_033532_b5f325f0,20240825_203411_5db1e5d2
Experiment B,Used Comb,"{'Q1': 3, 'Q2': 6}",3.0,6.0,True,gerrig,standard,creative,meta-llama_Meta-Llama-3-70B-Instruct-Turbo,20240825_033532_b5f325f0,20240825_203411_5db1e5d2
Experiment C,Prior Solution Not Mentioned,"{'Q1': 5, 'Q2': 6}",5.0,6.0,True,gerrig,standard,creative,meta-llama_Meta-Llama-3-70B-Instruct-Turbo,20240825_033532_b5f325f0,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned and Removed,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,standard,creative,meta-llama_Meta-Llama-3-70B-Instruct-Turbo,20240825_033532_b5f325f0,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned Not Removed,"{'Q1': 3, 'Q2': 6}",3.0,6.0,True,gerrig,standard,creative,meta-llama_Meta-Llama-3-70B-Instruct-Turbo,20240825_033532_b5f325f0,20240825_203411_5db1e5d2
Experiment A,Pen Not Mentioned,{},,,False,gerrig,standard,creative,meta-llama_Llama-2-7b-chat-hf,20240825_033803_8797db0f,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Removed,"{'Q1': 2, 'Q2': 2}",2.0,2.0,True,gerrig,standard,creative,meta-llama_Llama-2-7b-chat-hf,20240825_033803_8797db0f,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Not Removed,"{'Q1': 4, 'Q2': 7}",4.0,7.0,True,gerrig,standard,creative,meta-llama_Llama-2-7b-chat-hf,20240825_033803_8797db0f,20240825_203411_5db1e5d2
